No,Ticker,Company Name,Sector,Sparkline,Price,Change%,Change,PriceOpen,High,Low,ClosePrev,Gap_Pct,Gap_Flag,Volume,Vol_Avg,Vol_Ratio,Vol_Flag,Daily_Range_Pct,Vol_Level,MarketCap,PE,PE_Grade,EPS,Beta,52W High,52W Low,Dist to 52W High,Dist_52W_Low,52W_Range_Pct,Range_Signal,MA20,MA50,MA200,Support,Breakout,Reversal,BSJP,Signal,Trend,Score,Score v2,Rank,Final_Signal,SL_Practical,TP_Target,RR_Ratio,ATR14,ATR %,RSI14,RSI Signal,Status,Volume_Flag,Liquidity_Score,Momentum_Score,ARA_Score,ARA_Dist_Pct,ARA_Stage,Gap_Score,Last Update,Clean Ticker
,IDX:CPIN,Charoen Pokphand Indonesia Tbk,Consumer Non-Cyclicals,,3200,1.59,50,3190,3210,3170,3150,1.27,➡️ FLAT OPEN,948100,13494197,0.07,NORMAL,1.25,💤 LOW,52309620000000,7.85,CHEAP,407.45,,5375,3080,-40.46511628,2.92,3.92,🟢 NEAR BOTTOM,3334.285714,3793.548387,4211.705426,3234,,,🟡 HOLD,BUY,SIDEWAYS,32,33.04,🔥 Watchlist,➖ NEUTRAL,3279.89,3840,,,,,,🟢 ACTIVE,📉 LOW,,,1/5/1900 0:00:00,1/17/1900 16:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CPIN
,IDX:CPRI,Capri Nusa Satu Properti Tbk.,Property & Real Estate,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,121669000000,,—,,,50,50,0,0,,—,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,46.5,50,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,CPRI
,IDX:CPRO,Central Proteina Prima Tbk.,Consumer Non-Cyclicals,,50,0,0,50,50,50,50,0,➡️ FLAT OPEN,2247600,77347180,0.03,NORMAL,0,💤 LOW,2978619000000,8.19,CHEAP,6.1,,88,50,-43.18181818,0,0,🟢 NEAR BOTTOM,50.21428571,52.19354839,59.98449612,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,32,31.59,🔥 Watchlist,➖ NEUTRAL,48.69,60,7.63,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CPRO
,IDX:CRAB,Toba Surimi Industries Tbk.,Consumer Non-Cyclicals,,210,0,0,210,210,210,210,0,➡️ FLAT OPEN,69300,1115673,0.06,NORMAL,0,💤 LOW,409500000000,17.16,FAIR,12.24,,390,199,-46.15384615,5.53,5.76,🟢 NEAR BOTTOM,210,209.2258065,238.3565891,208.95,,,🟡 HOLD,HOLD,SIDEWAYS,35,32.55,🔥 Watchlist,❌ AVOID,203.96,252,6.95,,,,,🟢 ACTIVE,📉 LOW,,,1/4/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CRAB
,IDX:CRSN,Carsurin Tbk.,Industrials,,104,4,4,99,104,95,100,-1,➡️ FLAT OPEN,381900,525370,0.73,NORMAL,8.65,🌋 VERY HIGH,300768000000,46.28,OVERVALUED,2.14,,198,83,-47.47474747,19.28,13.91,🟢 NEAR BOTTOM,98.21428571,105,118.9302326,87.15,,,🟡 HOLD,STRONG_BUY,UP,43,39.72,🔥 Watchlist,➖ NEUTRAL,95.64,125,2.51,,,,,🟢 ACTIVE,📉 LOW,,,2/2/1900 0:00:00,1/22/1900 0:00:00,🟢 EARLY,➖ FLAT,2026-06-24 10:01:41,CRSN
,IDX:CSAP,Catur Sentosa Adiprana Tbk.,Consumer Cyclicals,,270,-1.46,-4,274,274,270,274,0,➡️ FLAT OPEN,2100,26140,0.08,NORMAL,1.48,💤 LOW,1534457520000,11.83,FAIR,22.49,,384,234,-29.6875,15.65,23.38,🟡 LOWER HALF,273.5,276.4137931,300.1889764,245.7,,,🟡 HOLD,REDUCE,SIDEWAYS,29,20.59,⚠️ AVOID,❌ AVOID,265.62,308,8.68,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/20/1900 4:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,CSAP
,IDX:CSIS,Cahayasakti Investindo Sukses,Property & Real Estate,,157,1.95,3,156,157,152,154,1.3,➡️ FLAT OPEN,246300,2744503,0.09,NORMAL,3.18,NORMAL,287278600000,8.42,CHEAP,18.4,,619.81,61.51,-74.66965683,145.49,16.03,🟡 LOWER HALF,145.7142857,154.9032258,237.9382171,64.5855,,,🟡 HOLD,BUY,SIDEWAYS,43,45.15,🔥 Watchlist,❌ AVOID,141.49,188,2,,,,,🟢 ACTIVE,📉 LOW,,,1/23/1900 0:00:00,1/23/1900 12:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CSIS
,IDX:CSMI,Cipta Selera Murni Tbk.,Consumer Cyclicals,,70,0,0,70,71,69,70,0,➡️ FLAT OPEN,257000,22449577,0.01,NORMAL,2.86,💤 LOW,57124305000,,—,-1.16,,2080,58,-96.63461538,20.69,0.59,🟢 NEAR BOTTOM,72.35714286,86.4516129,133.9224806,60.9,,,🟡 HOLD,HOLD,SIDEWAYS,22,56.6,⭐ Strong Buy,❌ AVOID,71.39,84,,,,,,🟢 ACTIVE,📉 LOW,,,1/4/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CSMI
,IDX:CSRA,Cisadane Sawit Raya Tbk.,Consumer Non-Cyclicals,,770,3.36,25,745,770,745,745,0,➡️ FLAT OPEN,21900,406680,0.05,NORMAL,3.25,NORMAL,1578500000000,5.67,CHEAP,136.58,,1085,625,-29.03225806,19.2,26.09,🟡 LOWER HALF,749.2857143,818.0645161,909.6124031,656.25,,,🟡 HOLD,STRONG_BUY,UP,57,29.35,⚠️ AVOID,❌ AVOID,728.47,874,2.5,,,,,🟢 ACTIVE,📉 LOW,,,1/25/1900 0:00:00,1/16/1900 7:12:00,🟢 EARLY,➖ FLAT,2026-06-24 10:01:41,CSRA
,IDX:CTBN,Citra Tubindo Tbk.,Industrials,,5525,0,0,5525,5525,5525,5525,0,➡️ FLAT OPEN,900,19607,0.05,NORMAL,0,💤 LOW,4422053090000,45.18,OVERVALUED,122.29,,9100,4500,-39.28571429,22.78,22.28,🟡 LOWER HALF,5919.642857,5666.935484,6013.779528,4725,,,🟡 HOLD,HOLD,SIDEWAYS,28,27.79,⚠️ AVOID,❌ AVOID,5771.5,6630,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/15/1900 16:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CTBN
,IDX:CTRA,Ciputra Development Tbk.,Property & Real Estate,,550,0.92,5,550,555,545,545,0.92,➡️ FLAT OPEN,1871400,18523557,0.1,NORMAL,1.82,💤 LOW,10287302400000,4.08,CHEAP,136.01,,1110,510,-50.45045045,5.88,5,🟢 NEAR BOTTOM,568.5714286,625.483871,755.8914729,535.5,,,🔵 BUY,BUY,SIDEWAYS,30,36.34,🔥 Watchlist,❌ AVOID,556.13,660,,,,,,🟢 ACTIVE,📉 LOW,,,1/5/1900 0:00:00,1/18/1900 7:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CTRA
,IDX:CTTH,Citatah Tbk.,Basic Materials,,141,0.71,1,143,145,139,140,2.14,➡️ FLAT OPEN,2822100,33893087,0.08,NORMAL,4.26,NORMAL,173548299000,,—,-21.61,,250,23,-43.6,508.7,51.54,⚡ MID ZONE,133.1428571,146.6818182,112.3050847,24.15,,,🟡 HOLD,BUY,SIDEWAYS,44,24.85,⚠️ AVOID,✅ CONFIRM BUY,131.27,169,2.88,,,82.77,,🟢 ACTIVE,📉 LOW,,,1/30/1900 0:00:00,1/24/1900 9:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,CTTH
,IDX:CUAN,Petrindo Jaya Kreasi Tbk.,Energy,,665,-2.92,-20,685,690,660,685,0,➡️ FLAT OPEN,47445000,642874923,0.07,NORMAL,4.51,NORMAL,74758568500000,30.19,PREMIUM,21.86,,2890,464,-76.98961938,42.24,8.08,🟢 NEAR BOTTOM,700.7142857,777.1290323,1530.27907,487.2,,,🟡 HOLD,SELL,DOWN,17,39.63,🔥 Watchlist,✅ CONFIRM BUY,685.47,798,,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/21/1900 7:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,CUAN
,IDX:CYBR,ITSEC Asia Tbk.,Technology,,645,-2.27,-15,660,660,640,660,0,➡️ FLAT OPEN,820300,28111377,0.03,NORMAL,3.1,NORMAL,8687085750000,1171.85,—,0.55,,985,405,-34.5177665,62.96,43.97,⚡ MID ZONE,601.0714286,614.1129032,714.1472868,425.25,,,🟡 HOLD,SELL,DOWN,39,19,⚠️ AVOID,✅ CONFIRM BUY,613.8,757,3.59,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/20/1900 19:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,CYBR
,IDX:DAAZ,Daaz Bara Lestari Tbk.,Energy,,1835,-3.42,-65,1900,1945,1800,1900,0,➡️ FLAT OPEN,174000,1008223,0.17,NORMAL,7.9,🔥 HIGH,3664495000000,14.57,FAIR,125.58,,5050,1350,-63.66336634,41.48,15.14,🟡 LOWER HALF,1754.285714,1859.516129,2663.217054,1417.5,,,🟡 HOLD,SELL,DOWN,35,32.35,🔥 Watchlist,❌ AVOID,1776.3,2202,6.25,,,39.39,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/21/1900 16:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DAAZ
,IDX:DADA,Diamond Citra Propertindo Tbk.,Property & Real Estate,,50,0,0,50,50,50,50,0,➡️ FLAT OPEN,16000,523370,0.03,NORMAL,0,💤 LOW,371576500000,72.35,OVERVALUED,0.69,,240,6,-79.16666667,733.33,18.8,🟡 LOWER HALF,50,50,50.30232558,6.3,,,🟡 HOLD,HOLD,SIDEWAYS,19,40.78,🔥 Watchlist,➖ NEUTRAL,48.5,60,6.67,,,,,🟢 ACTIVE,📉 LOW,,,1/2/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DADA
,IDX:DART,Duta Anggada Realty Tbk.,Property & Real Estate,,123,-0.81,-1,124,124,123,124,0,➡️ FLAT OPEN,5300,2288400,0,NORMAL,0.81,💤 LOW,386391093000,,—,-80.68,,240,102,-48.75,20.59,15.22,🟡 LOWER HALF,121.0714286,131.8064516,160.9457364,107.1,,,🟡 HOLD,REDUCE,SIDEWAYS,32,31.05,🔥 Watchlist,❌ AVOID,117.95,148,4.95,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/25/1900 12:00:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DART
,IDX:DATA,Remala Abadi Tbk.,Technology,,2180,0.46,10,2250,2250,2160,2170,3.69,⬆️ GAP UP,429200,4184640,0.1,NORMAL,4.13,NORMAL,2997500000000,26.04,PREMIUM,83.32,,6775,1155,-67.82287823,90.22,17.96,🟡 LOWER HALF,1672.5,1774.516129,3282.093023,1212.75,,,🟡 HOLD,HOLD,SIDEWAYS,37,40.13,🔥 Watchlist,➖ NEUTRAL,1990.2,2616,2.3,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/18/1900 14:24:00,⚪ PRE,📈 GAP UP,2026-06-24 10:01:41,DATA
,IDX:DAYA,Duta Intidaya Tbk.,Consumer Cyclicals,,1075,1.42,15,1055,1075,1055,1060,-0.47,➡️ FLAT OPEN,4500,14007,0.32,NORMAL,1.86,💤 LOW,2602088025000,30.2,PREMIUM,35.76,,1925,830,-44.15584416,27.71,21,🟡 LOWER HALF,1024.285714,1053.870968,1140.930233,871.5,,,🟡 HOLD,BUY,SIDEWAYS,46,32.64,🔥 Watchlist,✅ CONFIRM BUY,996.33,1290,2.73,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/17/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DAYA
,IDX:DCII,DCI Indonesia Tbk.,Technology,,189000,0,0,188975,189000,188975,189000,-0.01,➡️ FLAT OPEN,200,1213,0.16,NORMAL,0.01,💤 LOW,450527994000000,469.18,OVERVALUED,402.83,,398000,148000,-52.51256281,27.7,16.4,🟡 LOWER HALF,185401.9231,192688.3333,211179.8828,155400,,,🟡 HOLD,HOLD,SIDEWAYS,35,34.09,🔥 Watchlist,➖ NEUTRAL,180160.18,226800,4.28,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/15/1900 16:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DCII
,IDX:DEAL,Dewata Freightinternational Tb,Transportation & Logistics,,6,0,0,,,,6,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,6877026000,,—,,,6,5,0,20,100,🔴 NEAR 52W HIGH,,,,5.25,,,🟡 HOLD,HOLD,SIDEWAYS,32,8.33,⚠️ AVOID,➖ NEUTRAL,5.58,6,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,DEAL
,IDX:DEFI,Danasupra Erapacific Tbk.,Financials,,118,-0.84,-1,119,121,117,119,0,➡️ FLAT OPEN,5113900,136288323,0.04,NORMAL,3.39,NORMAL,80410192200,,—,-15.99,,1210,50,-90.24793388,136,5.84,🟢 NEAR BOTTOM,111.9285714,139.483871,164.8482143,52.5,,,🟡 HOLD,REDUCE,SIDEWAYS,31,47.68,🔥 Watchlist,❌ AVOID,109.74,142,2.91,,,,,🟢 ACTIVE,📉 LOW,,,1/12/1900 0:00:00,1/25/1900 12:00:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DEFI
,IDX:DEPO,Caturkarda Depo Bangunan Tbk.,Consumer Cyclicals,,242,0,0,,,,242,-100,⬇️ GAP DOWN,0,613597,0,NORMAL,,—,1643180000000,21.99,PREMIUM,11.01,,404,195,-40.0990099,23.08,21.53,🟡 LOWER HALF,239.2857143,254.9677419,253.255814,204.75,,,🟡 HOLD,HOLD,SIDEWAYS,46,28.11,⚠️ AVOID,❌ AVOID,231.89,290,4.75,,,,,🟢 ACTIVE,📉 LOW,,,2/3/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,DEPO
,IDX:DEWA,Darma Henwa Tbk,Energy,,358,-1.65,-6,364,368,352,364,0,➡️ FLAT OPEN,139905000,810944577,0.17,NORMAL,4.47,NORMAL,14566103520000,3.31,CHEAP,107.1,,865,171,-58.61271676,110.84,26.32,🟡 LOWER HALF,320,376.9354839,509.6124031,179.55,,,🟡 HOLD,REDUCE,SIDEWAYS,46,30.78,🔥 Watchlist,✅ CONFIRM BUY,325.5,430,2.22,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/20/1900 7:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DEWA
,IDX:DEWI,Dewi Shri Farmindo Tbk.,Consumer Non-Cyclicals,,120,0.84,1,118,120,117,119,-0.84,➡️ FLAT OPEN,21831400,67174553,0.32,NORMAL,2.5,💤 LOW,240000000000,29.07,PREMIUM,4.13,,222,91,-45.94594595,29.67,20.61,🟡 LOWER HALF,117.5714286,121.1290323,136.5426357,95.55,,,🟡 HOLD,BUY,SIDEWAYS,46,32.24,🔥 Watchlist,❌ AVOID,113.62,144,3.76,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/24/1900 7:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DEWI
,IDX:DFAM,Dafam Property Indonesia Tbk.,Consumer Cyclicals,,83,-1.19,-1,86,86,82,84,2.38,➡️ FLAT OPEN,4991100,60276000,0.08,NORMAL,4.82,NORMAL,157687716000,,—,-3.77,,157,50,-47.13375796,74,34.58,🟡 LOWER HALF,94.21428571,105.7741935,102.503876,52.5,,,🟡 HOLD,REDUCE,SIDEWAYS,24,27.21,⚠️ AVOID,❌ AVOID,92.86,100,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/25/1900 19:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DFAM
,IDX:DGIK,Nusa Konstruksi Enjiniring Tbk,Industrials,,126,0,0,127,127,126,126,0.79,➡️ FLAT OPEN,20000,3074753,0.01,NORMAL,0.79,💤 LOW,698186664000,12.14,FAIR,10.38,,206,82,-38.83495146,46.34,30.65,🟡 LOWER HALF,122.0714286,129.0645161,137.2170543,86.1,,,🟡 HOLD,HOLD,SIDEWAYS,48,25.93,⚠️ AVOID,❌ AVOID,118.73,151,3.44,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DGIK
,IDX:DGNS,Diagnos Laboratorium Utama Tbk,Healthcare,,236,2.61,6,240,240,230,230,4.35,⬆️ GAP UP,22300,2587790,0.01,NORMAL,4.24,NORMAL,324500000000,87.41,OVERVALUED,2.68,,382,136,-38.21989529,69.12,38.21,🟡 LOWER HALF,226.7142857,240,257.751938,142.8,,,🟡 HOLD,STRONG_BUY,UP,47,30.09,🔥 Watchlist,➖ NEUTRAL,220.13,283,2.96,,,,,🟢 ACTIVE,📉 LOW,,,1/21/1900 0:00:00,1/16/1900 21:36:00,🟢 EARLY,📈 GAP UP,2026-06-24 10:01:41,DGNS
,IDX:DGWG,Delta Giri Wacana Tbk.,Property & Real Estate,,292,1.39,4,290,292,290,288,0.69,➡️ FLAT OPEN,4436200,12039070,0.37,NORMAL,0.68,💤 LOW,1717647368000,6.91,CHEAP,41.94,,575,252,-49.2173913,15.87,12.38,🟢 NEAR BOTTOM,297.8571429,325.3548387,375.5658915,264.6,,,🟡 HOLD,BUY,SIDEWAYS,29,36.02,🔥 Watchlist,❌ AVOID,289.32,350,—,,,,,🟢 ACTIVE,📉 LOW,,,1/5/1900 0:00:00,1/17/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DGWG
,IDX:DIGI,Arkadia Digital Media Tbk.,Consumer Cyclicals,,31,0,0,,,,31,-100,⬇️ GAP DOWN,0,1595877,0,NORMAL,,—,50375000000,19.04,FAIR,1.63,,62,18,-50,72.22,29.55,🟡 LOWER HALF,31.14285714,34.48387097,36.15503876,18.9,,,🟡 HOLD,HOLD,SIDEWAYS,33,30.81,🔥 Watchlist,❌ AVOID,30.33,37,8.96,,,,,🟢 ACTIVE,📉 LOW,,,1/24/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,DIGI
,IDX:DILD,Intiland Development Tbk.,Property & Real Estate,,115,0,0,115,115,114,115,0,➡️ FLAT OPEN,459800,15952983,0.03,NORMAL,0.87,💤 LOW,1192072750000,21.04,PREMIUM,5.42,,173,101,-33.52601156,13.86,19.44,🟡 LOWER HALF,113.9285714,119.2258065,132.1705426,106.05,,,🟡 HOLD,HOLD,SIDEWAYS,39,25.55,⚠️ AVOID,➖ NEUTRAL,110.77,134,4.49,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DILD
,IDX:DIVA,Distribusi Voucher Nusantara T,Consumer Cyclicals,,115,0,0,114,115,114,115,-0.87,➡️ FLAT OPEN,86800,26032363,0,NORMAL,0.87,💤 LOW,164285665000,114.84,OVERVALUED,0.99,,254,88,-54.72440945,29.55,15.66,🟡 LOWER HALF,108.7142857,131.8709677,152.7209302,92.4,,,🟡 HOLD,HOLD,SIDEWAYS,35,35.01,🔥 Watchlist,✅ CONFIRM BUY,106.64,138,2.75,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DIVA
,IDX:DKFT,Central Omega Resources Tbk.,Basic Materials,,690,1.47,10,680,690,680,680,0,➡️ FLAT OPEN,117100,10768417,0.01,NORMAL,1.45,💤 LOW,3890390430000,5.6,CHEAP,122.26,,1055,422,-34.5971564,68.32,42.4,⚡ MID ZONE,646.0714286,698.7096774,764.1472868,443.1,,,🟡 HOLD,BUY,SIDEWAYS,51,26.35,⚠️ AVOID,❌ AVOID,632.4,810,2.08,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/17/1900 19:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DKFT
,IDX:DKHH,Cipta Sarana Medika Tbk.,Healthcare,,56,0,0,55,57,55,56,-1.79,➡️ FLAT OPEN,210700,75717370,0,NORMAL,3.57,NORMAL,142817472000,29.62,PREMIUM,1.92,,147,50,-61.9047619,12,6.19,🟢 NEAR BOTTOM,55.57142857,65.16129032,75.24806202,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,39,39.88,🔥 Watchlist,❌ AVOID,54.38,67,6.79,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DKHH
,IDX:DLTA,Delta Djakarta Tbk.,Consumer Non-Cyclicals,,1915,1.32,25,1900,1935,1890,1890,0.53,➡️ FLAT OPEN,79700,126550,0.63,NORMAL,2.35,💤 LOW,1533262368000,10.22,CHEAP,189.82,,2300,1815,-16.73913043,3.86,14.43,🟢 NEAR BOTTOM,1869.285714,1924.83871,1976.434109,1905.75,,,🟡 HOLD,BUY,SIDEWAYS,47,20.49,⚠️ AVOID,✅ CONFIRM BUY,1817.13,2042,1.3,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/17/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DLTA
,IDX:DMAS,Puradelta Lestari Tbk.,Property & Real Estate,,155,0,0,155,156,154,155,0,➡️ FLAT OPEN,25692800,162388877,0.16,NORMAL,1.29,💤 LOW,7470707050000,5.91,CHEAP,26.21,,162,127,-4.320987654,22.05,80,🟠 UPPER ZONE,152.4285714,152.3225806,138.4031008,133.35,,,🟡 HOLD,HOLD,SIDEWAYS,50,10.35,⚠️ AVOID,✅ CONFIRM BUY,148.28,157,0.3,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DMAS
,IDX:DMMX,Digital Mediatama Maxima Tbk.,Technology,,170,-0.58,-1,171,171,170,171,0,➡️ FLAT OPEN,11500,512310,0.02,NORMAL,0.59,💤 LOW,1307692530000,20.68,PREMIUM,8.27,,466,126,-63.5193133,34.92,12.94,🟢 NEAR BOTTOM,158.9285714,181.7741935,267.0930233,132.3,,,🟡 HOLD,REDUCE,SIDEWAYS,32,38.01,🔥 Watchlist,✅ CONFIRM BUY,158.1,204,2.86,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/25/1900 9:36:00,⬇️ RED,➖ FLAT,2026-06-24 10:01:41,DMMX
,IDX:DMND,Diamond Food Indonesia Tbk.,Consumer Non-Cyclicals,,620,0,0,620,620,620,620,0,➡️ FLAT OPEN,100,27597,0,NORMAL,0,💤 LOW,5870382580000,13.05,FAIR,47.51,,955,488,-35.07853403,27.05,28.27,🟡 LOWER HALF,596.7857143,612.2580645,681.9379845,512.4,,,🟡 HOLD,HOLD,SIDEWAYS,49,25.41,⚠️ AVOID,➖ NEUTRAL,579.09,731,2.71,,,,,🟢 ACTIVE,📉 LOW,,,1/14/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DMND
,IDX:DNAR,Bank Oke Indonesia Tbk.,Financials,,112,0,0,112,114,112,112,0,➡️ FLAT OPEN,36300,1592823,0.02,NORMAL,1.79,💤 LOW,1872851680000,9.78,CHEAP,11.45,,302,87,-62.91390728,28.74,11.63,🟢 NEAR BOTTOM,108.7142857,121.9354839,153.9069767,91.35,,,🟡 HOLD,HOLD,SIDEWAYS,44,39.22,🔥 Watchlist,❌ AVOID,106.31,134,3.87,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DNAR
,IDX:DNET,Indoritel Makmur Internasional,Consumer Cyclicals,,10300,0,0,,,,10300,-100,⬇️ GAP DOWN,0,14157,0,NORMAL,,—,146095200000000,113.74,OVERVALUED,90.56,,11400,8100,-9.649122807,23.77,58.33,⚡ MID ZONE,10171.42857,9855.645161,9231.976744,8505,,,🟡 HOLD,HOLD,SIDEWAYS,53,12.69,⚠️ AVOID,❌ AVOID,9824.71,10663,0.76,,,,,🟢 ACTIVE,📉 LOW,,,2/8/1900 0:00:00,1/15/1900 16:48:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,DNET
,IDX:DOID,BUMA Internasional Grup Tbk.,Energy,,208,0.97,2,212,212,206,206,2.91,➡️ FLAT OPEN,30300,4317187,0.01,NORMAL,2.88,💤 LOW,1591409872000,,—,-279.78,,424,190,-50.94339623,8.42,6.67,🟢 NEAR BOTTOM,201.3571429,213.7741935,278.3333333,199.5,,,🟡 HOLD,BUY,SIDEWAYS,38,36.55,🔥 Watchlist,❌ AVOID,195.75,250,3.43,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/18/1900 4:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DOID
,IDX:DOOH,Era Media Sejahtera Tbk.,Consumer Cyclicals,,131,0,0,132,134,130,131,0.76,➡️ FLAT OPEN,1480500,37220643,0.04,NORMAL,3.05,NORMAL,1013794721000,39.43,OVERVALUED,3.32,,360,85,-63.61111111,49.41,15.27,🟡 LOWER HALF,121.4285714,138.8387097,182.3719008,89.25,,,🟡 HOLD,HOLD,SIDEWAYS,34,38.29,🔥 Watchlist,✅ CONFIRM BUY,119.12,157,2.19,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DOOH
,IDX:DOSS,Global Sukses Digital Tbk.,Technology,,139,0.72,1,140,140,139,138,1.45,➡️ FLAT OPEN,2400,986443,0,NORMAL,0.72,💤 LOW,239775000000,6,CHEAP,23.18,,294,116,-52.72108844,19.83,12.92,🟢 NEAR BOTTOM,133.4285714,138.0322581,175.3488372,121.8,,,🟡 HOLD,BUY,SIDEWAYS,44,36.15,🔥 Watchlist,❌ AVOID,129.59,167,2.98,,,,,🟢 ACTIVE,📉 LOW,,,1/20/1900 0:00:00,1/24/1900 9:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:01:41,DOSS
,IDX:DPNS,Duta Pertiwi Nusantara Tbk.,Property & Real Estate,,310,0,0,,,,310,-100,⬇️ GAP DOWN,0,0,,ILLIQUID,,—,102650300000,172.47,OVERVALUED,1.8,,360,200,-13.88888889,55,68.75,⚡ MID ZONE,,,,210,,,🟡 HOLD,HOLD,SIDEWAYS,47,13.4,⚠️ AVOID,➖ NEUTRAL,288.3,327,0.78,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:01:41,DPNS
